,운전 누적 시간,현재 상태,1-수소공급량,2-수소공급량,1-산소공급량,2-산소공급량,1-버너회전수,2-버너회전수,1-버너속도,2-버너속도,1-핀치횟수,2-핀치횟수,핀치두께-상,핀치두께-중,핀치두께-하,핀치두께2-상,핀치두께2-중,핀치두께2-하,전극간격,채널,전압(1차),전류(1차),역률(1차),전력(1차),온도(1차),전압(2차),전류(2차),역률(2차),전력(2차),온도(2차),강도,"Pinch No.1
정면부 측정 편차","Pinch No.2
정면부 측정 편차","Pinch No.1
측면부 측정 편차","Pinch No.2
측면부 측정 편차"
165,2645,0,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3547.101,3544.4429999999998,4.49202,4.3989899999999995,4.3857,4.45215,4.35912,4.37241,444.5505,6.0,511.15998,47.07318,132.03615,31.005569999999995,27.909,645.4952999999999,11.41611,132.71394,866.0561399999999,25.250999999999998,406.674,0.0,0.0,0.0,0.0
166,17746,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3540.4559999999997,3537.798,4.571759999999999,4.47873,4.46544,4.53189,4.42557,4.45215,443.56703999999996,1.0,511.15998,47.07318,132.03615,31.005569999999995,27.909,0.0,11.349659999999998,0.0,0.0,25.250999999999998,378.765,0.0,0.0,0.0,0.0
167,23771,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3541.785,3539.127,4.49202,4.3857,4.37241,4.49202,4.3857,4.42557,443.15504999999996,2.0,511.15998,47.07318,132.03615,31.005569999999995,27.909,0.0,11.28321,0.0,0.0,25.250999999999998,352.185,0.0,0.0,0.0,0.0
168,6025,0,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3543.114,3540.4559999999997,4.58505,4.47873,4.45215,4.53189,4.42557,4.45215,444.16508999999996,3.0,511.15998,47.07318,132.03615,31.005569999999995,27.909,640.3122,11.256630000000001,132.36839999999998,4.81098,25.250999999999998,369.462,0.0,0.0,0.0,0.0
169,30962,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3769.044,3766.386,4.46544,4.31925,4.34583,4.58505,4.37241,4.50531,443.24807999999996,1.0,515.97096,46.82066999999999,131.99627999999998,31.12518,26.58,0.0,11.256630000000001,0.0,0.0,29.238,392.055,0.0,0.0,0.0,0.0
170,43212,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3771.7019999999998,3769.044,4.46544,4.34583,4.34583,4.571759999999999,4.43886,4.50531,443.03544,2.0,515.97096,46.82066999999999,131.99627999999998,31.12518,26.58,0.0,11.137020000000001,0.0,0.0,29.238,354.84299999999996,0.0,0.0,0.0,0.0
171,12250,0,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3783.663,3781.005,4.43886,4.31925,4.31925,4.47873,4.35912,4.41228,443.93916,5.0,515.05395,46.448550000000004,131.82351,30.739769999999996,27.909,634.38486,11.50914,132.43485,4.83756,29.238,374.77799999999996,0.0,0.0,0.0,0.0
172,23691,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3773.031,3770.373,4.50531,4.3857,4.3857,4.49202,4.35912,4.42557,443.00885999999997,3.0,515.97096,46.82066999999999,131.99627999999998,31.12518,26.58,635.1291,11.349659999999998,132.06273000000002,4.7844,29.238,372.12,0.0,0.0,0.0,0.0
173,61649,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3774.3599999999997,3771.7019999999998,4.43886,4.30596,4.31925,4.3857,4.26609,4.31925,443.30124,4.0,515.97096,46.82066999999999,131.99627999999998,31.12518,26.58,639.88692,11.58888,132.43485,866.0561399999999,29.238,402.687,0.0,0.0,0.0,0.0
174,37958,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3782.334,3779.676,4.571759999999999,4.43886,4.45215,4.43886,4.33254,4.37241,442.87596,4.0,515.05395,46.448550000000004,131.82351,30.739769999999996,27.909,638.96991,11.602170000000001,132.46143,866.0694299999999,29.238,398.7,0.0,0.0,0.0,0.0
175,31081,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3775.689,3773.031,4.5186,4.3857,4.3857,4.49202,4.35912,4.42557,443.60691,5.0,515.97096,46.82066999999999,131.99627999999998,31.12518,26.58,651.55554,11.442689999999999,132.59432999999999,4.95717,29.238,385.40999999999997,0.0,0.0,0.0,0.0
176,31081,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3777.018,3774.3599999999997,4.3989899999999995,4.29267,4.29267,4.3857,4.27938,4.30596,443.50058999999993,6.0,515.97096,46.82066999999999,131.99627999999998,31.12518,26.58,632.76348,11.482560000000001,132.58104,866.13588,29.238,402.687,0.0,0.0,0.0,0.0
177,19926,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3778.3469999999998,3775.689,4.35912,4.2528,4.2528,4.55847,4.3989899999999995,4.49202,443.28795,1.0,515.05395,46.448550000000004,131.82351,30.739769999999996,27.909,0.0,11.32308,0.0,0.0,29.238,380.094,0.0,0.0,0.0,0.0
178,62368,0,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3779.676,3777.018,4.545179999999999,4.42557,4.43886,4.45215,4.34583,4.3857,443.00885999999997,2.0,515.05395,46.448550000000004,131.82351,30.739769999999996,27.909,0.0,11.256630000000001,0.0,0.0,29.238,344.211,0.0,0.0,0.0,0.0
179,22927,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3781.005,3778.3469999999998,4.37241,4.2528,4.2528,4.41228,4.30596,4.33254,443.16833999999994,3.0,515.05395,46.448550000000004,131.82351,30.739769999999996,27.909,633.30837,11.362950000000001,132.11588999999998,4.771109999999999,29.238,366.804,0.0,0.0,0.0,0.0
180,19515,0,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,3784.9919999999997,3782.334,4.37241,4.26609,4.27938,4.45215,4.31925,4.37241,442.9557,6.0,515.05395,46.448550000000004,131.82351,30.739769999999996,27.909,631.50093,11.549009999999999,132.46143,866.14917,29.238,397.371,0.0,0.0,0.0,0.0
181,16566,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,4795.032,4792.374,4.5186,4.3857,4.3989899999999995,4.49202,4.37241,4.43886,439.44714000000005,1.0,512.39595,46.94028,131.99627999999998,31.01886,26.58,0.0,11.32308,0.0,0.0,29.238,394.71299999999997,0.0,0.0,0.0,0.0
182,56907,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,4797.69,4795.032,4.3857,4.27938,4.26609,4.3857,4.29267,4.30596,439.88571,2.0,512.39595,46.94028,131.99627999999998,31.01886,26.58,0.0,11.07057,0.0,0.0,29.238,353.514,0.0,0.0,0.0,0.0
183,30487,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,4813.638,4810.98,4.34583,4.23951,4.22622,4.45215,4.31925,4.37241,439.92557999999997,4.0,512.3427899999999,47.11305,132.08930999999998,31.12518,27.909,644.33907,11.49585,132.62091,866.0428499999999,29.238,408.003,0.0,0.0,0.0,0.0
184,9854,0,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,4816.296,4813.638,4.33254,4.23951,4.21293,4.34583,4.2528,4.29267,441.20142,6.0,512.3427899999999,47.11305,132.08930999999998,31.12518,27.909,650.1733800000001,11.349659999999998,132.78038999999998,866.02956,29.238,419.964,0.0,0.0,0.0,0.0
185,24963,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,4800.348,4797.69,4.43886,4.31925,4.30596,4.53189,4.3989899999999995,4.43886,439.69965,4.0,512.39595,46.94028,131.99627999999998,31.01886,26.58,638.50476,11.549009999999999,132.5013,866.0694299999999,29.238,405.34499999999997,0.0,0.0,0.0,0.0
186,50893,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,4803.005999999999,4800.348,4.34583,4.2528,4.23951,4.35912,4.27938,4.30596,439.92557999999997,5.0,512.39595,46.94028,131.99627999999998,31.01886,26.58,635.04936,11.40282,132.60762,4.824269999999999,29.238,381.423,0.0,0.0,0.0,0.0
187,25930,0,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,4814.967,4812.309,4.34583,4.2528,4.23951,4.41228,4.29267,4.33254,441.49379999999996,5.0,512.3427899999999,47.11305,132.08930999999998,31.12518,27.909,651.64857,11.30979,132.7671,4.93059,29.238,389.397,0.0,0.0,0.0,0.0
188,36127,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,4804.335,4801.677,4.43886,4.34583,4.33254,4.49202,4.33254,4.3857,439.35410999999993,6.0,512.39595,46.94028,131.99627999999998,31.01886,26.58,646.1598,11.455979999999998,132.62091,866.0428499999999,29.238,421.293,0.0,0.0,0.0,0.0
189,36127,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,4805.664,4803.005999999999,4.50531,4.3857,4.37241,4.49202,4.34583,4.41228,439.92557999999997,1.0,512.3427899999999,47.11305,132.08930999999998,31.12518,27.909,0.0,11.2965,0.0,0.0,29.238,384.08099999999996,0.0,0.0,0.0,0.0
190,20646,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,4808.322,4805.664,4.53189,4.42557,4.43886,4.3857,4.26609,4.29267,439.83254999999997,2.0,512.3427899999999,47.11305,132.08930999999998,31.12518,27.909,0.0,11.1636,0.0,0.0,29.238,345.53999999999996,0.0,0.0,0.0,0.0
191,20646,1,95.688,93.03,51.830999999999996,71.76599999999999,15.948,15.948,43.857,43.857,4809.651,4806.9929999999995,4.47873,4.34583,4.34583,4.3989899999999995,4.27938,4.30596,440.28441000000004,3.0,512.3427899999999,47.11305,132.08930999999998,31.12518,27.909,642.0399,11.26992,132.34181999999998,4.824269999999999,29.238,366.804,0.0,0.0,0.0,0.0
192,54739,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,2648.697,2648.697,4.33254,4.1199,4.3857,4.37241,4.31925,4.43886,433.44005999999996,4.0,512.6085899999999,47.325689999999994,132.18233999999998,31.311239999999998,25.250999999999998,637.50801,11.46927,132.59432999999999,4.8774299999999995,27.909,418.635,0.0,0.0,0.0,0.0
193,46208,1,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,2652.6839999999997,2652.6839999999997,4.31925,4.10661,4.37241,4.3989899999999995,4.35912,4.47873,432.9882,1.0,509.19305999999995,47.285819999999994,132.11588999999998,31.03215,26.58,621.87897,11.362950000000001,132.5013,4.717949999999999,29.238,366.804,0.0,0.0,0.0,0.0
194,8531,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,2691.225,2691.225,4.30596,4.10661,4.37241,4.30596,4.27938,4.3989899999999995,433.73244,1.0,512.98071,46.48842,131.81022000000002,30.63345,27.909,625.0818599999999,11.442689999999999,132.32853,4.744529999999999,29.238,370.791,0.0,0.0,0.0,0.0
195,36367,1,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,2656.671,2656.671,4.3857,4.18635,4.45215,4.22622,4.21293,4.30596,433.71915,4.0,509.19305999999995,47.285819999999994,132.11588999999998,31.03215,26.58,633.77352,11.41611,132.67407,4.83756,29.238,411.99,0.0,0.0,0.0,0.0
196,53598,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,2660.658,2660.658,4.3857,4.18635,4.45215,4.30596,4.27938,4.3989899999999995,433.49322,1.0,506.09648999999996,47.4453,132.1026,30.978989999999996,26.58,631.44777,11.30979,132.66078,4.7844,29.238,373.449,0.0,0.0,0.0,0.0
197,17231,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,2688.567,2688.567,4.31925,4.13319,4.3989899999999995,4.27938,4.26609,4.37241,434.25075,4.0,508.70133,46.727639999999994,131.87667,30.58029,25.250999999999998,617.75907,11.52243,132.43485,4.717949999999999,29.238,394.71299999999997,0.0,0.0,0.0,0.0
198,54034,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,2664.645,2664.645,4.35912,4.14648,4.3989899999999995,4.26609,4.26609,4.34583,433.66598999999997,4.0,506.09648999999996,47.4453,132.1026,30.978989999999996,26.58,626.8892999999999,11.455979999999998,132.59432999999999,4.7844,29.238,405.34499999999997,0.0,0.0,0.0,0.0
199,24486,1,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,2668.632,2668.632,4.3989899999999995,4.18635,4.43886,4.33254,4.31925,4.41228,433.70586,1.0,505.2858,47.352270000000004,132.08930999999998,30.859379999999998,25.250999999999998,637.16247,11.28321,132.67407,4.824269999999999,29.238,372.12,0.0,0.0,0.0,0.0
200,29548,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,2680.593,2680.593,4.41228,4.1996400000000005,4.47873,4.37241,4.33254,4.43886,433.49322,4.0,509.11332,46.833960000000005,131.92982999999998,30.6999,25.250999999999998,618.3571199999999,11.50914,132.47472000000002,4.73124,29.238,397.371,0.0,0.0,0.0,0.0
201,53116,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,2672.619,2672.619,4.26609,4.08003,4.35912,4.41228,4.35912,4.49202,433.86533999999995,4.0,505.2858,47.352270000000004,132.08930999999998,30.859379999999998,25.250999999999998,625.01541,11.442689999999999,132.62091,4.75782,29.238,396.042,0.0,0.0,0.0,0.0
202,24726,1,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,2676.6059999999998,2676.6059999999998,4.42557,4.23951,4.49202,4.41228,4.37241,4.50531,433.89192,1.0,509.11332,46.833960000000005,131.92982999999998,30.6999,25.250999999999998,619.51335,11.38953,132.47472000000002,4.70466,29.238,366.804,0.0,0.0,0.0,0.0
203,28390,1,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,2684.58,2684.58,4.37241,4.18635,4.43886,4.3857,4.37241,4.46544,433.41348,1.0,508.70133,46.727639999999994,131.87667,30.58029,25.250999999999998,621.8390999999999,11.40282,132.46143,4.717949999999999,29.238,365.47499999999997,0.0,0.0,0.0,0.0
204,61351,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,3096.5699999999997,3096.5699999999997,4.34583,4.10661,4.3989899999999995,4.37241,4.31925,4.46544,443.50058999999993,1.0,515.90451,46.368809999999996,131.86338,30.77964,29.238,645.3092399999999,11.336369999999999,132.54117,4.89072,29.238,368.133,0.0,0.0,0.0,0.0
205,39156,1,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,3097.899,3097.899,4.49202,4.2528,4.55847,4.29267,4.26609,4.35912,443.54046,2.0,515.90451,46.368809999999996,131.86338,30.77964,29.238,646.2262499999999,11.17689,132.38169,4.83756,29.238,338.895,0.0,0.0,0.0,0.0
206,22195,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,3103.2149999999997,3103.2149999999997,4.33254,4.1199,4.41228,4.26609,4.22622,4.35912,442.21146,5.0,515.90451,46.368809999999996,131.86338,30.77964,29.238,634.41144,11.482560000000001,132.39498,4.824269999999999,29.238,368.133,0.0,0.0,0.0,0.0
207,61771,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,3099.228,3099.228,4.58505,4.33254,4.63821,4.34583,4.29267,4.42557,443.15504999999996,3.0,515.90451,46.368809999999996,131.86338,30.77964,29.238,0.0,11.30979,0.0,0.0,29.238,345.53999999999996,0.0,0.0,0.0,0.0
208,53041,1,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,3100.557,3100.557,4.3989899999999995,4.17306,4.46544,4.34583,4.29267,4.43886,443.6202,4.0,515.90451,46.368809999999996,131.86338,30.77964,29.238,633.65391,11.562299999999999,132.36839999999998,4.86414,29.238,390.726,0.0,0.0,0.0,0.0
209,8730,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,3104.544,3104.544,4.33254,4.10661,4.3989899999999995,4.35912,4.30596,4.46544,443.46072,6.0,515.90451,46.368809999999996,131.86338,30.77964,29.238,630.57063,11.52243,132.42156,4.81098,29.238,392.055,0.0,0.0,0.0,0.0
210,23662,1,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,4721.937,4717.95,4.3857,4.30596,4.42557,4.26609,4.37241,4.35912,442.19817,2.0,522.76215,45.74418,131.63745,30.66003,27.909,629.06886,11.376240000000001,131.95641,4.744529999999999,31.896,336.23699999999997,0.0,0.0,0.0,0.0
211,61168,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,4723.266,4719.2789999999995,4.3989899999999995,4.31925,4.42557,4.55847,4.61163,4.6249199999999995,442.87596,3.0,522.76215,45.74418,131.63745,30.66003,27.909,628.94925,11.41611,131.65073999999998,4.744529999999999,31.896,349.527,0.0,0.0,0.0,0.0
212,37506,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,4727.253,4723.266,4.41228,4.31925,4.42557,4.50531,4.598339999999999,4.598339999999999,443.31453,6.0,522.76215,45.74418,131.63745,30.66003,27.909,632.57742,11.57559,132.30195,4.850849999999999,31.896,409.332,0.0,0.0,0.0,0.0
213,61708,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,4724.595,4720.608,4.41228,4.33254,4.43886,4.29267,4.3989899999999995,4.37241,443.14176,4.0,522.76215,45.74418,131.63745,30.66003,27.909,628.00566,11.668619999999999,132.08930999999998,4.83756,31.896,381.423,0.0,0.0,0.0,0.0
214,61708,0,98.346,90.372,53.16,69.108,15.948,15.948,43.857,46.515,4725.924,4721.937,4.45215,4.37241,4.46544,4.30596,4.41228,4.3857,442.58358,5.0,522.76215,45.74418,131.63745,30.66003,27.909,633.4279799999999,11.53572,132.30195,4.83756,31.896,377.436,0.0,0.0,0.0,0.0
215,61035,0,98.346,90.372,53.16,69.108,15.948,15.948,42.528,46.515,442.55699999999996,441.228,4.43886,4.37241,4.43886,4.42557,4.18635,4.50531,443.03544,1.0,508.62158999999997,47.657939999999996,132.31524,31.3644,27.909,654.16038,11.20347,132.75381,4.93059,31.896,381.423,0.0,0.0,0.0,0.0
216,31002,1,98.346,90.372,53.16,69.108,15.948,15.948,42.528,46.515,443.88599999999997,442.55699999999996,4.50531,4.42557,4.50531,4.6249199999999995,4.35912,4.67808,443.28795,2.0,508.62158999999997,47.657939999999996,132.31524,31.3644,27.909,649.46901,11.05728,132.64749,4.83756,31.896,350.856,0.0,0.0,0.0,0.0
217,30033,0,98.346,90.372,53.16,69.108,15.948,15.948,42.528,46.515,449.202,447.873,4.37241,4.29267,4.35912,4.3857,4.15977,4.45215,443.3544,6.0,508.62158999999997,47.657939999999996,132.31524,31.3644,27.909,653.8679999999999,11.28321,132.83355,4.95717,31.896,427.938,0.0,0.0,0.0,0.0
218,20802,1,98.346,90.372,53.16,69.108,15.948,15.948,42.528,46.515,445.215,443.88599999999997,4.41228,4.35912,4.42557,4.3989899999999995,4.15977,4.46544,443.2215,3.0,508.62158999999997,47.657939999999996,132.31524,31.3644,27.909,651.91437,11.08386,132.56775,4.850849999999999,31.896,366.804,0.0,0.0,0.0,0.0
219,58597,0,98.346,90.372,53.16,69.108,15.948,15.948,42.528,46.515,446.544,445.215,4.3989899999999995,4.34583,4.3989899999999995,4.37241,4.14648,4.43886,442.74305999999996,4.0,508.62158999999997,47.657939999999996,132.31524,31.3644,27.909,653.0440199999999,11.32308,132.7671,4.97046,31.896,408.003,0.0,0.0,0.0,0.0
220,37795,1,98.346,90.372,53.16,69.108,15.948,15.948,42.528,46.515,447.873,446.544,4.3857,4.31925,4.3857,4.3989899999999995,4.17306,4.45215,443.34110999999996,5.0,508.62158999999997,47.657939999999996,132.31524,31.3644,27.909,652.10043,11.256630000000001,132.83355,4.93059,31.896,400.029,0.0,0.0,0.0,0.0
221,33845,1,102.333,90.372,55.818,69.108,15.948,15.948,42.528,47.844,3503.2439999999997,3497.928,4.42557,4.63821,4.43886,4.42557,4.3989899999999995,4.43886,440.68310999999994,1.0,512.54214,47.12634,132.04944,31.165049999999997,29.238,649.42914,11.30979,132.6342,4.93059,33.225,385.40999999999997,0.0,0.0,0.0,0.0
222,62840,0,102.333,90.372,55.818,69.108,15.948,15.948,42.528,47.844,3507.2309999999998,3501.915,4.37241,4.571759999999999,4.35912,4.37241,4.35912,4.3857,439.91229,4.0,512.54214,47.12634,132.04944,31.165049999999997,29.238,641.86713,11.455979999999998,132.59432999999999,4.9173,33.225,401.358,0.0,0.0,0.0,0.0
223,61400,0,102.333,90.372,55.818,69.108,15.948,15.948,42.528,47.844,3511.218,3505.902,4.3989899999999995,4.598339999999999,4.3989899999999995,4.34583,4.31925,4.35912,440.72298,1.0,510.36258,47.152919999999995,132.06273000000002,31.04544,30.567,642.34557,11.349659999999998,132.55445999999998,4.8774299999999995,33.225,374.77799999999996,0.0,0.0,0.0,0.0
224,32405,1,102.333,90.372,55.818,69.108,15.948,15.948,42.528,47.844,3515.205,3509.8889999999997,4.3989899999999995,4.58505,4.3989899999999995,4.3989899999999995,4.37241,4.3989899999999995,440.21796,3.0,510.36258,47.152919999999995,132.06273000000002,31.04544,30.567,641.4418499999999,11.20347,132.34181999999998,4.797689999999999,33.225,349.527,0.0,0.0,0.0,0.0
225,28995,0,102.333,90.372,55.818,69.108,15.948,15.948,42.528,47.844,3517.863,3512.547,4.37241,4.571759999999999,4.37241,4.3857,4.37241,4.3857,440.65653,6.0,510.36258,47.152919999999995,132.06273000000002,31.04544,30.567,643.34232,11.362950000000001,132.72723,4.89072,33.225,415.977,0.0,0.0,0.0,0.0
226,40445,1,102.333,90.372,55.818,69.108,15.948,15.948,42.528,47.844,3504.573,3499.257,4.49202,4.67808,4.49202,4.598339999999999,4.571759999999999,4.61163,416.25609,2.0,512.54214,47.12634,132.04944,31.165049999999997,29.238,647.58183,11.1636,132.5013,4.850849999999999,33.225,344.211,0.0,0.0,0.0,0.0
227,40445,1,102.333,90.372,55.818,69.108,15.948,15.948,42.528,47.844,3508.56,3503.2439999999997,4.35912,4.545179999999999,4.34583,4.34583,4.34583,4.37241,440.97549,5.0,512.54214,47.12634,132.04944,31.165049999999997,29.238,627.4209,11.455979999999998,132.56775,4.7844,33.225,374.77799999999996,0.0,0.0,0.0,0.0
228,44004,1,102.333,90.372,55.818,69.108,15.948,15.948,42.528,47.844,3512.547,3507.2309999999998,4.45215,4.63821,4.43886,4.43886,4.41228,4.45215,439.56675,2.0,510.36258,47.152919999999995,132.06273000000002,31.04544,30.567,638.47818,11.20347,132.38169,4.7844,33.225,336.23699999999997,0.0,0.0,0.0,0.0
229,19204,1,102.333,90.372,55.818,69.108,15.948,15.948,42.528,47.844,3516.534,3511.218,4.45215,4.6514999999999995,4.45215,4.3989899999999995,4.37241,4.3989899999999995,416.17634999999996,4.0,510.36258,47.152919999999995,132.06273000000002,31.04544,30.567,643.5549599999999,11.442689999999999,132.59432999999999,4.9173,33.225,398.7,0.0,0.0,0.0,0.0
230,60920,0,102.333,90.372,55.818,69.108,15.948,15.948,42.528,47.844,3505.902,3500.586,4.50531,4.67808,4.47873,4.63821,4.598339999999999,4.63821,440.64324,3.0,512.54214,47.12634,132.04944,31.165049999999997,29.238,647.92737,11.230049999999999,132.32853,4.86414,33.225,352.185,0.0,0.0,0.0,0.0
231,39245,1,102.333,90.372,55.818,69.108,15.948,15.948,42.528,47.844,3509.8889999999997,3504.573,4.37241,4.58505,4.37241,4.42557,4.3857,4.43886,440.76284999999996,6.0,512.54214,47.12634,132.04944,31.165049999999997,29.238,646.9572,11.49585,132.60762,4.94388,33.225,422.622,0.0,0.0,0.0,0.0
232,23524,1,102.333,90.372,55.818,69.108,15.948,15.948,42.528,47.844,3517.863,3512.547,4.35912,4.55847,4.35912,4.50531,4.47873,4.53189,441.01535999999993,5.0,510.36258,47.152919999999995,132.06273000000002,31.04544,30.567,646.43889,11.336369999999999,132.72723,4.89072,33.225,384.08099999999996,0.0,0.0,0.0,0.0
233,36250,1,98.346,90.372,53.16,69.108,15.948,15.948,42.528,47.844,3091.254,3085.938,4.2528,4.46544,4.27938,4.27938,4.29267,4.30596,442.86267000000004,6.0,512.05041,47.192789999999995,132.24879,31.2315,31.896,641.1096,11.38953,132.67407,4.86414,33.225,405.34499999999997,0.0,0.0,0.0,0.0
240,29631,1,104.991,94.359,55.818,70.437,15.948,15.948,42.528,47.844,1156.23,1154.901,4.26609,4.53189,4.3857,4.23951,4.47873,4.31925,444.56379,3.0,518.69541,45.863789999999995,131.67731999999998,30.553709999999995,33.225,621.42711,11.41611,131.81022000000002,4.67808,33.225,332.25,0.0,0.0,0.0,0.0
241,28390,1,104.991,94.359,55.818,70.437,15.948,15.948,42.528,47.844,1157.559,1156.23,4.34583,4.598339999999999,4.43886,4.3857,4.63821,4.49202,444.13851,4.0,518.69541,45.863789999999995,131.67731999999998,30.553709999999995,33.225,635.62083,11.62875,132.22221,4.8774299999999995,33.225,381.423,0.0,0.0,0.0,0.0
242,1241,0,104.991,94.359,55.818,70.437,15.948,15.948,42.528,47.844,1160.2169999999999,1158.888,4.1996400000000005,4.49202,4.34583,4.13319,4.3989899999999995,4.2528,445.01565,6.0,518.69541,45.863789999999995,131.67731999999998,30.553709999999995,33.225,621.58659,11.62875,132.22221,4.75782,33.225,370.791,0.0,0.0,0.0,0.0
243,28390,1,104.991,94.359,55.818,70.437,15.948,15.948,42.528,47.844,1158.888,1157.559,4.31925,4.58505,4.45215,4.33254,4.55847,4.42557,444.47076,5.0,518.69541,45.863789999999995,131.67731999999998,30.553709999999995,33.225,628.43094,11.58888,132.22221,4.797689999999999,33.225,361.488,0.0,0.0,0.0,0.0
245,30860,1,104.991,94.359,55.818,70.437,15.948,15.948,42.528,47.844,1161.546,1160.2169999999999,4.31925,4.571759999999999,4.43886,4.35912,4.598339999999999,4.46544,444.35115,1.0,518.45619,46.06314,131.78364,30.6999,33.225,627.92592,11.455979999999998,132.27537,4.7844,33.225,334.908,0.0,0.0,0.0,0.0
246,33194,1,104.991,94.359,55.818,70.437,15.948,15.948,42.528,47.844,1162.875,1161.546,4.30596,4.545179999999999,4.3989899999999995,4.1996400000000005,4.45215,4.30596,444.31127999999995,2.0,518.45619,46.06314,131.78364,30.6999,33.225,635.99295,11.30979,132.1026,4.7844,33.225,342.882,0.0,0.0,0.0,0.0
247,28405,1,104.991,94.359,55.818,70.437,15.948,15.948,42.528,47.844,1145.598,1144.269,4.27938,4.5186,4.37241,4.29267,4.53189,4.37241,444.04548,1.0,519.28017,45.69102,131.55771,30.407519999999998,33.225,623.71299,11.57559,132.1026,4.75782,33.225,333.579,0.0,0.0,0.0,0.0
248,48968,1,104.991,94.359,55.818,70.437,15.948,15.948,42.528,47.844,1146.927,1145.598,4.33254,4.598339999999999,4.45215,4.45215,4.691369999999999,4.545179999999999,444.47076,2.0,519.28017,45.69102,131.55771,30.407519999999998,33.225,626.18493,11.4294,131.92982999999998,4.717949999999999,33.225,338.895,0.0,0.0,0.0,0.0
249,20563,1,104.991,94.359,55.818,70.437,15.948,15.948,42.528,47.844,1148.2559999999999,1146.927,4.1996400000000005,4.47873,4.34583,4.29267,4.53189,4.3857,444.70998,3.0,519.28017,45.69102,131.55771,30.407519999999998,33.225,622.5700499999999,11.455979999999998,131.71719,4.691369999999999,33.225,332.25,0.0,0.0,0.0,0.0
